geo,time,income_per_person_long_series
arg,1851,1465.0
arg,1852,1486.0
arg,1853,1507.0
arg,1854,1528.0
arg,1855,1550.0
arg,1856,1572.0
arg,1857,1594.0
arg,1858,1616.0
arg,1859,1639.0
arg,1860,1662.0
arg,1861,1686.0
arg,1862,1710.0
arg,1863,1734.0
arg,1864,1758.0
arg,1865,1783.0
arg,1866,1808.0
arg,1867,1834.0
arg,1868,1860.0
arg,1869,1886.0
arg,1870,1913.0
arg,1871,1940.0
arg,1872,1967.0
arg,1873,1995.0
arg,1874,2023.0
arg,1875,2052.0
arg,1876,2032.0
arg,1877,2179.0
arg,1878,2002.0
arg,1879,2027.0
arg,1880,1926.0
arg,1881,1897.0
arg,1882,2330.0
arg,1883,2540.0
arg,1884,2641.0
arg,1885,3015.0
arg,1886,2933.0
arg,1887,3042.0
arg,1888,3435.0
arg,1889,3662.0
arg,1890,3246.0
arg,1891,2971.0
arg,1892,3457.0
arg,1893,3555.0
arg,1894,3988.0
arg,1895,4298.0
arg,1896,4621.0
arg,1897,3610.0
arg,1898,3807.0
arg,1899,4365.0
arg,1900,3721.0
arg,1901,3931.0
arg,1902,3740.0
arg,1903,4169.0
arg,1904,4496.0
arg,1905,4965.0
arg,1906,4984.0
arg,1907,4858.0
arg,1908,5109.0
arg,1909,5124.0
arg,1910,5259.0
arg,1911,5143.0
arg,1912,5358.0
arg,1913,5199.0
arg,1914,4453.0
arg,1915,4299.0
arg,1916,4100.0
arg,1917,3697.0
arg,1918,4311.0
arg,1919,4395.0
arg,1920,4639.0
arg,1921,4617.0
arg,1922,4845.0
arg,1923,5232.0
arg,1924,5480.0
arg,1925,5290.0
arg,1926,5400.0
arg,1927,5635.0
arg,1928,5830.0
arg,1929,5938.0
arg,1930,5530.0
arg,1931,5043.0
arg,1932,4781.0
arg,1933,4917.0
arg,1934,5213.0
arg,1935,5342.0
arg,1936,5303.0
arg,1937,5604.0
arg,1938,5533.0
arg,1939,5658.0
arg,1940,5661.0
arg,1941,5869.0
arg,1942,5842.0
arg,1943,5711.0
arg,1944,6266.0
arg,1945,5967.0
arg,1946,6361.0
arg,1947,6921.0
arg,1948,7139.0
arg,1949,6881.0
arg,1950,6805.0
arg,1951,6924.0
arg,1952,6433.0
arg,1953,6647.0
arg,1954,6794.0
arg,1955,7146.0
arg,1956,7215.0
arg,1957,7462.0
arg,1958,7790.0
arg,1959,7156.0
arg,1960,7601.0
arg,1961,8017.0
arg,1962,7763.0
arg,1963,7457.0
arg,1964,8111.0
arg,1965,8730.0
arg,1966,8658.0
arg,1967,8764.0
arg,1968,9015.0
arg,1969,9654.0
arg,1970,10030.0
arg,1971,10240.0
arg,1972,10280.0
arg,1973,10480.0
arg,1974,10870.0
arg,1975,10630.0
arg,1976,10460.0
arg,1977,10970.0
arg,1978,10450.0
arg,1979,11020.0
arg,1980,11020.0
arg,1981,10250.0
arg,1982,9792.0
arg,1983,10050.0
arg,1984,10120.0
arg,1985,9278.0
arg,1986,9823.0
arg,1987,9946.0
arg,1988,9626.0
arg,1989,8823.0
arg,1990,8539.0
arg,1991,9333.0
arg,1992,10130.0
arg,1993,10600.0
arg,1994,11110.0
arg,1995,10670.0
arg,1996,11150.0
arg,1997,11940.0
arg,1998,12270.0
arg,1999,11720.0
arg,2000,11500.0
arg,2001,10870.0
arg,2002,9574.0
arg,2003,10320.0
arg,2004,11140.0
arg,2005,12040.0
arg,2006,12910.0
arg,2007,13870.0
arg,2008,14650.0
arg,2009,14610.0
arg,2010,15770.0
arg,2011,16970.0
arg,2012,17100.0
arg,2013,17630.0
arg,2014,17520.0
arg,2015,17500.0
arg,2016,17560.0
arg,2017,17710.0
arg,2018,17860.0
arg,2019,18020.0
arm,1800,540.7
arm,1801,540.7
arm,1802,540.7
arm,1803,540.7
arm,1804,540.7
arm,1805,540.7
arm,1806,540.7
arm,1807,540.7
arm,1808,540.7
arm,1809,540.7
arm,1810,540.7
arm,1811,540.7
arm,1812,540.7
arm,1813,540.7
arm,1814,540.7
arm,1815,540.7
arm,1816,540.7
arm,1817,540.7
arm,1818,540.7
arm,1819,540.7
arm,1820,540.7
arm,1821,542.7
arm,1822,544.7
arm,1823,546.8
arm,1824,548.8
arm,1825,550.8
arm,1826,552.9
arm,1827,554.9
arm,1828,557.0
arm,1829,559.0
arm,1830,561.1
arm,1831,563.2
arm,1832,565.3
arm,1833,567.4
arm,1834,569.5
arm,1835,571.6
arm,1836,573.7
arm,1837,575.8
arm,1838,578.0
arm,1839,580.1
arm,1840,582.2
arm,1841,584.4
arm,1842,586.6
arm,1843,588.7
arm,1844,590.9
arm,1845,593.1
arm,1846,595.3
arm,1847,597.5
arm,1848,599.7
arm,1849,602.0
arm,1850,604.2
arm,1851,606.4
arm,1852,608.7
arm,1853,610.9
arm,1854,613.2
arm,1855,615.5
arm,1856,617.8
arm,1857,620.0
arm,1858,622.3
arm,1859,624.7
arm,1860,627.0
arm,1861,629.3
arm,1862,631.6
arm,1863,634.0
arm,1864,636.3
arm,1865,638.7
arm,1866,641.0
arm,1867,643.4
arm,1868,645.8
arm,1869,648.2
arm,1870,650.6
arm,1871,653.0
arm,1872,655.4
arm,1873,657.9
arm,1874,660.3
arm,1875,662.8
arm,1876,665.2
arm,1877,667.7
arm,1878,670.1
arm,1879,672.6
arm,1880,675.1
arm,1881,677.6
arm,1882,680.1
arm,1883,682.7
arm,1884,685.2
arm,1885,687.7
arm,1886,659.7
arm,1887,769.6
arm,1888,738.7
arm,1889,685.3
arm,1890,681.0
arm,1891,622.4
arm,1892,679.8
arm,1893,768.7
arm,1894,872.0
arm,1895,805.1
arm,1896,884.8
arm,1897,868.0
arm,1898,889.1
arm,1899,941.3
arm,1900,919.0
arm,1901,939.9
arm,1902,1019.0
arm,1903,946.6
arm,1904,1044.0
arm,1905,922.4
arm,1906,879.6
arm,1907,843.3
arm,1908,918.9
arm,1909,951.9
arm,1910,1013.0
arm,1911,934.2
arm,1912,1007.0
arm,1913,1056.0
arm,1914,1006.0
arm,1915,1033.0
arm,1916,1000.0
arm,1917,833.5
arm,1918,694.5
arm,1919,578.7
arm,1920,549.4
arm,1921,521.6
arm,1922,565.6
arm,1923,613.5
arm,1924,665.3
arm,1925,721.5
arm,1926,782.5
arm,1927,848.7
arm,1928,920.4
arm,1929,998.2
arm,1930,1041.0
arm,1931,1048.0
arm,1932,1030.0
arm,1933,1066.0
arm,1934,1161.0
arm,1935,1325.0
arm,1936,1411.0
arm,1937,1525.0
arm,1938,1517.0
arm,1939,1575.0
arm,1940,1506.0
arm,1941,1475.0
arm,1942,1444.0
arm,1943,1414.0
arm,1944,1384.0
arm,1945,1355.0
arm,1946,1327.0
arm,1947,1471.0
arm,1948,1658.0
arm,1949,1807.0
arm,1950,1952.0
arm,1951,1924.0
arm,1952,2009.0
arm,1953,2056.0
arm,1954,2115.0
arm,1955,2251.0
arm,1956,2418.0
arm,1957,2419.0
arm,1958,2549.0
arm,1959,2471.0
arm,1960,2651.0
arm,1961,2753.0
arm,1962,2782.0
arm,1963,2678.0
arm,1964,2982.0
arm,1965,3113.0
arm,1966,3228.0
arm,1967,3335.0
arm,1968,3495.0
arm,1969,3511.0
arm,1970,3746.0
arm,1971,3808.0
arm,1972,3791.0
arm,1973,4071.0
arm,1974,4115.0
arm,1975,4053.0
arm,1976,4169.0
arm,1977,4193.0
arm,1978,4225.0
arm,1979,4134.0
arm,1980,4071.0
arm,1981,4040.0
arm,1982,4071.0
arm,1983,4130.0
arm,1984,4109.0
arm,1985,4074.0
arm,1986,4169.0
arm,1987,4151.0
arm,1988,4170.0
arm,1989,4176.0
arm,1990,4014.0
arm,1991,3482.0
arm,1992,2062.0
arm,1993,1966.0
arm,1994,2142.0
arm,1995,2332.0
arm,1996,2474.0
arm,1997,2560.0
arm,1998,2755.0
arm,1999,2848.0
arm,2000,3021.0
arm,2001,3327.0
arm,2002,3847.0
arm,2003,4400.0
arm,2004,4878.0
arm,2005,5577.0
arm,2006,6306.0
arm,2007,7161.0
arm,2008,7641.0
arm,2009,6494.0
arm,2010,6572.0
arm,2011,6812.0
arm,2012,7284.0
arm,2013,7501.0
arm,2014,7805.0
arm,2015,8140.0
arm,2016,8505.0
arm,2017,8913.0
arm,2018,9340.0
arm,2019,9787.0
atg,1800,796.6
atg,1801,796.6
atg,1802,796.6
atg,1803,796.6
atg,1804,796.6
atg,1805,796.6
atg,1806,796.6
atg,1807,796.6
atg,1808,796.6
atg,1809,796.6
atg,1810,796.6
atg,1811,796.6
atg,1812,796.6
atg,1813,796.6
atg,1814,796.6
atg,1815,796.6
atg,1816,796.6
atg,1817,796.6
atg,1818,796.6
atg,1819,796.6
atg,1820,796.6
atg,1821,801.9
atg,1822,807.2
atg,1823,812.5
atg,1824,817.9
atg,1825,823.3
atg,1826,828.7
atg,1827,834.2
atg,1828,839.7
atg,1829,845.2
atg,1830,850.8
atg,1831,856.4
atg,1832,862.1
atg,1833,867.8
atg,1834,873.5
atg,1835,879.3
atg,1836,885.1
atg,1837,891.0
atg,1838,896.9
atg,1839,902.8
atg,1840,908.7
atg,1841,914.8
atg,1842,920.8
atg,1843,926.9
atg,1844,933.0
atg,1845,939.2
atg,1846,945.4
atg,1847,951.6
atg,1848,957.9
atg,1849,964.2
atg,1850,970.6
atg,1851,977.0
atg,1852,983.5
atg,1853,990.0
atg,1854,996.5
atg,1855,1003.0
atg,1856,1010.0
atg,1857,1016.0
atg,1858,1023.0
atg,1859,1030.0
atg,1860,1037.0
atg,1861,1044.0
atg,1862,1050.0
atg,1863,1057.0
atg,1864,1064.0
atg,1865,1071.0
atg,1866,1078.0
atg,1867,1086.0
atg,1868,1093.0
atg,1869,1100.0
atg,1870,1107.0
atg,1871,1115.0
atg,1872,1122.0
atg,1873,1129.0
atg,1874,1137.0
atg,1875,1144.0
atg,1876,1152.0
atg,1877,1160.0
atg,1878,1167.0
atg,1879,1175.0
atg,1880,1183.0
atg,1881,1190.0
atg,1882,1198.0
atg,1883,1206.0
atg,1884,1214.0
atg,1885,1222.0
atg,1886,1230.0
atg,1887,1238.0
atg,1888,1247.0
atg,1889,1255.0
atg,1890,1263.0
atg,1891,1272.0
atg,1892,1280.0
atg,1893,1288.0
atg,1894,1297.0
atg,1895,1305.0
atg,1896,1314.0
atg,1897,1323.0
atg,1898,1331.0
atg,1899,1340.0
atg,1900,1349.0
atg,1901,1358.0
atg,1902,1367.0
atg,1903,1376.0
atg,1904,1385.0
atg,1905,1394.0
atg,1906,1404.0
atg,1907,1413.0
atg,1908,1422.0
atg,1909,1432.0
atg,1910,1441.0
atg,1911,1451.0
atg,1912,1460.0
atg,1913,1470.0
atg,1914,1506.0
atg,1915,1543.0
atg,1916,1580.0
atg,1917,1619.0
atg,1918,1659.0
atg,1919,1700.0
atg,1920,1741.0
atg,1921,1784.0
atg,1922,1828.0
atg,1923,1872.0
atg,1924,1918.0
atg,1925,1965.0
atg,1926,2013.0
atg,1927,2063.0
atg,1928,2113.0
atg,1929,2165.0
atg,1930,2218.0
atg,1931,2273.0
atg,1932,2328.0
atg,1933,2385.0
atg,1934,2444.0
atg,1935,2504.0
atg,1936,2565.0
atg,1937,2628.0
atg,1938,2692.0
atg,1939,2758.0
atg,1940,2826.0
atg,1941,2895.0
atg,1942,2966.0
atg,1943,3039.0
atg,1944,3113.0
atg,1945,3190.0
atg,1946,3268.0
atg,1947,3348.0
atg,1948,3430.0
atg,1949,3514.0
atg,1950,3600.0
atg,1951,3688.0
atg,1952,3779.0
atg,1953,3871.0
atg,1954,3966.0
atg,1955,4063.0
atg,1956,4163.0
atg,1957,4265.0
atg,1958,4370.0
atg,1959,4477.0
atg,1960,4586.0
atg,1961,4699.0
atg,1962,4814.0
atg,1963,4932.0
atg,1964,5053.0
atg,1965,5177.0
atg,1966,5304.0
atg,1967,5434.0
atg,1968,5567.0
atg,1969,5703.0
atg,1970,5843.0
atg,1971,6123.0
atg,1972,6412.0
atg,1973,6803.0
atg,1974,6919.0
atg,1975,6484.0
atg,1976,5906.0
atg,1977,6391.0
atg,1978,6710.0
atg,1979,7554.0
atg,1980,8185.0
atg,1981,8703.0
atg,1982,8838.0
atg,1983,9548.0
atg,1984,10390.0
atg,1985,11380.0
atg,1986,12600.0
atg,1987,14020.0
atg,1988,15430.0
atg,1989,16590.0
atg,1990,17120.0
atg,1991,17390.0
atg,1992,17280.0
atg,1993,17810.0
atg,1994,18460.0
atg,1995,17240.0
atg,1996,17910.0
atg,1997,18330.0
atg,1998,18660.0
atg,1999,18980.0
atg,2000,18850.0
atg,2001,18900.0
atg,2002,19050.0
atg,2003,19750.0
atg,2004,20880.0
atg,2005,21570.0
atg,2006,24000.0
atg,2007,25390.0
atg,2008,25490.0
atg,2009,22520.0
atg,2010,20600.0
atg,2011,19990.0
atg,2012,20550.0
atg,2013,20640.0
atg,2014,20980.0
atg,2015,21380.0
atg,2016,21850.0
atg,2017,22330.0
atg,2018,22820.0
atg,2019,23320.0
aus,1800,794.4
aus,1801,796.1
aus,1802,797.8
aus,1803,799.5
aus,1804,801.2
aus,1805,803.0
aus,1806,804.7
aus,1807,806.4
aus,1808,808.2
aus,1809,809.9
aus,1810,811.7
aus,1811,813.4
aus,1812,815.2
aus,1813,816.9
aus,1814,818.7
aus,1815,820.5
aus,1816,822.2
aus,1817,824.0
aus,1818,825.8
aus,1819,827.5
aus,1820,829.3
aus,1821,836.9
aus,1822,861.4
aus,1823,890.6
aus,1824,940.4
aus,1825,985.7
aus,1826,1004.0
aus,1827,1035.0
aus,1828,1061.0
aus,1829,1120.0
aus,1830,1359.0
aus,1831,1404.0
aus,1832,1435.0
aus,1833,1441.0
aus,1834,1515.0
aus,1835,1834.0
aus,1836,1802.0
aus,1837,1889.0
aus,1838,1865.0
aus,1839,1740.0
aus,1840,2200.0
aus,1841,1876.0
aus,1842,1711.0
aus,1843,1984.0
aus,1844,2256.0
aus,1845,2321.0
aus,1846,2565.0
aus,1847,2967.0
aus,1848,3396.0
aus,1849,3355.0
aus,1850,3163.0
aus,1851,3754.0
aus,1852,4402.0
aus,1853,4820.0
aus,1854,4220.0
aus,1855,4005.0
aus,1856,4888.0
aus,1857,4313.0
aus,1858,3678.0
aus,1859,4748.0
aus,1860,4634.0
aus,1861,4564.0
aus,1862,4386.0
aus,1863,4372.0
aus,1864,4636.0
aus,1865,4422.0
aus,1866,4553.0
aus,1867,4977.0
aus,1868,5054.0
aus,1869,4953.0
aus,1870,5241.0
aus,1871,5281.0
aus,1872,5690.0
aus,1873,6122.0
aus,1874,6140.0
aus,1875,6626.0
aus,1876,6416.0
aus,1877,6462.0
aus,1878,6849.0
aus,1879,6733.0
aus,1880,6862.0
aus,1881,7133.0
aus,1882,6505.0
aus,1883,7166.0
aus,1884,6891.0
aus,1885,7081.0
aus,1886,6932.0
aus,1887,7416.0
aus,1888,7211.0
aus,1889,7600.0
aus,1890,7137.0
aus,1891,7472.0
aus,1892,6397.0
aus,1893,5937.0
aus,1894,6029.0
aus,1895,5584.0
aus,1896,5900.0
aus,1897,5476.0
aus,1898,6230.0
aus,1899,6148.0
aus,1900,6426.0
aus,1901,6146.0
aus,1902,6121.0
aus,1903,6527.0
aus,1904,6876.0
aus,1905,6856.0
aus,1906,7217.0
aus,1907,7392.0
aus,1908,7514.0
aus,1909,7975.0
aus,1910,8342.0
aus,1911,8172.0
aus,1912,8163.0
aus,1913,8257.0
aus,1914,8049.0
aus,1915,7840.0
aus,1916,7811.0
aus,1917,7671.0
aus,1918,7368.0
aus,1919,7550.0
aus,1920,7630.0
aus,1921,7863.0
aus,1922,8108.0
aus,1923,8313.0
aus,1924,8674.0
aus,1925,8891.0
aus,1926,8922.0
aus,1927,8876.0
aus,1928,8729.0
aus,1929,8427.0
aus,1930,7539.0
aus,1931,6971.0
aus,1932,7307.0
aus,1933,7753.0
aus,1934,8102.0
aus,1935,8514.0
aus,1936,8832.0
aus,1937,9200.0
aus,1938,9425.0
aus,1939,9360.0
aus,1940,9873.0
aus,1941,10870.0
aus,1942,12020.0
aus,1943,12330.0
aus,1944,11790.0
aus,1945,11070.0
aus,1946,10560.0
aus,1947,10670.0
aus,1948,11160.0
aus,1949,11590.0
aus,1950,11870.0
aus,1951,12020.0
aus,1952,11880.0
aus,1953,12020.0
aus,1954,12470.0
aus,1955,12850.0
aus,1956,12980.0
aus,1957,12950.0
aus,1958,13300.0
aus,1959,13820.0
aus,1960,14080.0
aus,1961,13850.0
aus,1962,14450.0
aus,1963,15050.0
aus,1964,15770.0
aus,1965,16250.0
aus,1966,16400.0
aus,1967,17180.0
aus,1968,17850.0
aus,1969,18510.0
aus,1970,19250.0
aus,1971,19680.0
aus,1972,19860.0
aus,1973,20620.0
aus,1974,20790.0
aus,1975,21090.0
aus,1976,21710.0
aus,1977,21690.0
aus,1978,22050.0
aus,1979,22930.0
aus,1980,23080.0
aus,1981,23470.0
aus,1982,23040.0
aus,1983,22730.0
aus,1984,24010.0
aus,1985,24890.0
aus,1986,25040.0
aus,1987,25890.0
aus,1988,26630.0
aus,1989,27370.0
aus,1990,27390.0
aus,1991,27080.0
aus,1992,27710.0
aus,1993,28460.0
aus,1994,29320.0
aus,1995,30190.0
aus,1996,30940.0
aus,1997,31940.0
aus,1998,33320.0
aus,1999,34290.0
aus,2000,34590.0
aus,2001,35540.0
aus,2002,36300.0
aus,2003,37420.0
aus,2004,37970.0
aus,2005,38800.0
aus,2006,39280.0
aus,2007,40460.0
aus,2008,40750.0
aus,2009,40680.0
aus,2010,41270.0
aus,2011,41710.0
aus,2012,42450.0
aus,2013,42940.0
aus,2014,43550.0
aus,2015,44190.0
aus,2016,44960.0
aus,2017,45720.0
aus,2018,46500.0
aus,2019,47330.0
aut,1500,1601.0
aut,1501,1601.0
aut,1502,1600.0
aut,1503,1600.0
aut,1504,1599.0
aut,1505,1599.0
aut,1506,1599.0
aut,1507,1598.0
aut,1508,1598.0
aut,1509,1598.0
aut,1510,1597.0
aut,1511,1597.0
aut,1512,1596.0
aut,1513,1596.0
aut,1514,1596.0
aut,1515,1595.0
aut,1516,1595.0
aut,1517,1594.0
aut,1518,1594.0
aut,1519,1594.0
aut,1520,1593.0
aut,1521,1593.0
aut,1522,1593.0
aut,1523,1592.0
aut,1524,1592.0
aut,1525,1591.0
aut,1526,1591.0
aut,1527,1591.0
aut,1528,1590.0
aut,1529,1590.0
aut,1530,1590.0
aut,1531,1589.0
aut,1532,1589.0
aut,1533,1588.0
aut,1534,1588.0
aut,1535,1588.0
aut,1536,1587.0
aut,1537,1587.0
aut,1538,1586.0
aut,1539,1586.0
aut,1540,1586.0
aut,1541,1585.0
aut,1542,1585.0
aut,1543,1585.0
aut,1544,1584.0
aut,1545,1584.0
aut,1546,1583.0
aut,1547,1583.0
aut,1548,1583.0
aut,1549,1582.0
aut,1550,1582.0
aut,1551,1582.0
aut,1552,1581.0
aut,1553,1581.0
aut,1554,1580.0
aut,1555,1580.0
aut,1556,1580.0
aut,1557,1579.0
aut,1558,1579.0
aut,1559,1579.0
aut,1560,1578.0
aut,1561,1578.0
aut,1562,1577.0
aut,1563,1577.0
aut,1564,1577.0
aut,1565,1576.0
aut,1566,1576.0
aut,1567,1576.0
aut,1568,1575.0
aut,1569,1575.0
aut,1570,1574.0
aut,1571,1574.0
aut,1572,1574.0
aut,1573,1573.0
aut,1574,1573.0
aut,1575,1573.0
aut,1576,1572.0
aut,1577,1572.0
aut,1578,1571.0
aut,1579,1571.0
aut,1580,1571.0
aut,1581,1570.0
aut,1582,1570.0
aut,1583,1570.0
aut,1584,1569.0
aut,1585,1569.0
aut,1586,1568.0
aut,1587,1568.0
aut,1588,1568.0
aut,1589,1567.0
aut,1590,1567.0
aut,1591,1567.0
aut,1592,1566.0
aut,1593,1566.0
aut,1594,1565.0
aut,1595,1565.0
aut,1596,1565.0
aut,1597,1564.0
aut,1598,1564.0
aut,1599,1564.0
aut,1600,1563.0
aut,1601,1563.0
aut,1602,1562.0
aut,1603,1562.0
aut,1604,1562.0
aut,1605,1561.0
aut,1606,1561.0
aut,1607,1561.0
aut,1608,1560.0
aut,1609,1560.0
aut,1610,1559.0
aut,1611,1559.0
aut,1612,1559.0
aut,1613,1558.0
aut,1614,1558.0
aut,1615,1558.0
aut,1616,1557.0
aut,1617,1557.0
aut,1618,1556.0
aut,1619,1556.0
aut,1620,1556.0
aut,1621,1555.0
aut,1622,1555.0
aut,1623,1555.0
aut,1624,1554.0
aut,1625,1554.0
aut,1626,1553.0
aut,1627,1553.0
aut,1628,1553.0
aut,1629,1552.0
aut,1630,1552.0
aut,1631,1552.0
aut,1632,1551.0
aut,1633,1551.0
aut,1634,1550.0
aut,1635,1550.0
aut,1636,1550.0
aut,1637,1549.0
aut,1638,1549.0
aut,1639,1549.0
aut,1640,1548.0
aut,1641,1548.0
aut,1642,1548.0
aut,1643,1547.0
aut,1644,1547.0
aut,1645,1546.0
aut,1646,1546.0
aut,1647,1546.0
aut,1648,1545.0
aut,1649,1545.0
aut,1650,1545.0
aut,1651,1546.0
aut,1652,1548.0
aut,1653,1550.0
aut,1654,1551.0
aut,1655,1553.0
aut,1656,1555.0
aut,1657,1556.0
aut,1658,1558.0
aut,1659,1560.0
aut,1660,1561.0
aut,1661,1563.0
aut,1662,1565.0
aut,1663,1566.0
aut,1664,1568.0
aut,1665,1570.0
aut,1666,1572.0
aut,1667,1573.0
aut,1668,1575.0
aut,1669,1577.0
aut,1670,1578.0
aut,1671,1580.0
aut,1672,1582.0
aut,1673,1584.0
aut,1674,1585.0
aut,1675,1587.0
aut,1676,1589.0
aut,1677,1590.0
aut,1678,1592.0
aut,1679,1594.0
aut,1680,1596.0
aut,1681,1597.0
aut,1682,1599.0
aut,1683,1601.0
aut,1684,1602.0
aut,1685,1604.0
aut,1686,1606.0
aut,1687,1608.0
aut,1688,1609.0
aut,1689,1611.0
aut,1690,1613.0
aut,1691,1615.0
aut,1692,1616.0
aut,1693,1618.0
aut,1694,1620.0
aut,1695,1622.0
aut,1696,1623.0
aut,1697,1625.0
aut,1698,1627.0
aut,1699,1629.0
aut,1700,1630.0
aut,1701,1631.0
aut,1702,1632.0
aut,1703,1633.0
aut,1704,1634.0
aut,1705,1635.0
aut,1706,1636.0
aut,1707,1637.0
aut,1708,1638.0
aut,1709,1639.0
aut,1710,1640.0
aut,1711,1641.0
aut,1712,1642.0
aut,1713,1643.0
aut,1714,1644.0
aut,1715,1645.0
aut,1716,1646.0
aut,1717,1647.0
aut,1718,1648.0
aut,1719,1649.0
aut,1720,1650.0
aut,1721,1651.0
aut,1722,1652.0
aut,1723,1653.0
aut,1724,1654.0
aut,1725,1655.0
aut,1726,1656.0
aut,1727,1657.0
aut,1728,1658.0
aut,1729,1659.0
aut,1730,1660.0
aut,1731,1661.0
aut,1732,1662.0
aut,1733,1663.0
aut,1734,1664.0
aut,1735,1665.0
aut,1736,1666.0
aut,1737,1667.0
aut,1738,1668.0
aut,1739,1669.0
aut,1740,1670.0
aut,1741,1671.0
aut,1742,1672.0
aut,1743,1673.0
aut,1744,1674.0
aut,1745,1675.0
aut,1746,1677.0
aut,1747,1678.0
aut,1748,1679.0
aut,1749,1680.0
aut,1750,1681.0
aut,1751,1682.0
aut,1752,1683.0
aut,1753,1684.0
aut,1754,1685.0
aut,1755,1686.0
aut,1756,1687.0
aut,1757,1688.0
aut,1758,1689.0
aut,1759,1690.0
aut,1760,1691.0
aut,1761,1692.0
aut,1762,1693.0
aut,1763,1694.0
aut,1764,1695.0
aut,1765,1696.0
aut,1766,1697.0
aut,1767,1698.0
aut,1768,1699.0
aut,1769,1700.0
aut,1770,1701.0
aut,1771,1702.0
aut,1772,1703.0
aut,1773,1704.0
aut,1774,1705.0
aut,1775,1706.0
aut,1776,1707.0
aut,1777,1708.0
aut,1778,1709.0
aut,1779,1710.0
aut,1780,1711.0
aut,1781,1712.0
aut,1782,1713.0
aut,1783,1714.0
aut,1784,1715.0
aut,1785,1717.0
aut,1786,1718.0
aut,1787,1719.0
aut,1788,1720.0
aut,1789,1721.0
aut,1790,1722.0
aut,1791,1723.0
aut,1792,1724.0
aut,1793,1725.0
aut,1794,1726.0
aut,1795,1727.0
aut,1796,1728.0
aut,1797,1729.0
aut,1798,1730.0
aut,1799,1731.0
aut,1800,1732.0
aut,1801,1739.0
aut,1802,1746.0
aut,1803,1752.0
aut,1804,1759.0
aut,1805,1766.0
aut,1806,1773.0
aut,1807,1780.0
aut,1808,1787.0
aut,1809,1794.0
aut,1810,1801.0
aut,1811,1808.0
aut,1812,1815.0
aut,1813,1822.0
aut,1814,1829.0
aut,1815,1836.0
aut,1816,1843.0
aut,1817,1850.0
aut,1818,1857.0
aut,1819,1864.0
aut,1820,1872.0
aut,1821,1902.0
aut,1822,1932.0
aut,1823,1964.0
aut,1824,1995.0
aut,1825,2027.0
aut,1826,2060.0
aut,1827,2093.0
aut,1828,2127.0
aut,1829,2161.0
aut,1830,2196.0
aut,1831,2218.0
aut,1832,2241.0
aut,1833,2264.0
aut,1834,2287.0
aut,1835,2310.0
aut,1836,2334.0
aut,1837,2357.0
aut,1838,2381.0
aut,1839,2406.0
aut,1840,2430.0
aut,1841,2457.0
aut,1842,2483.0
aut,1843,2510.0
aut,1844,2537.0
aut,1845,2565.0
aut,1846,2592.0
aut,1847,2620.0
aut,1848,2649.0
aut,1849,2677.0
aut,1850,2706.0
aut,1851,2732.0
aut,1852,2759.0
aut,1853,2785.0
aut,1854,2812.0
aut,1855,2839.0
aut,1856,2867.0
aut,1857,2894.0
aut,1858,2922.0
aut,1859,2950.0
aut,1860,2979.0
aut,1861,2999.0
aut,1862,3020.0
aut,1863,3041.0
aut,1864,3062.0
aut,1865,3083.0
aut,1866,3104.0
aut,1867,3125.0
aut,1868,3147.0
aut,1869,3168.0
aut,1870,3190.0
aut,1871,3397.0
aut,1872,3399.0
aut,1873,3298.0
aut,1874,3422.0
aut,1875,3416.0
aut,1876,3470.0
aut,1877,3565.0
aut,1878,3660.0
aut,1879,3611.0
aut,1880,3638.0
aut,1881,3763.0
aut,1882,3762.0
aut,1883,3891.0
aut,1884,3970.0
aut,1885,3919.0
aut,1886,4021.0
aut,1887,4273.0
aut,1888,4237.0
aut,1889,4171.0
aut,1890,4370.0
aut,1891,4492.0
aut,1892,4554.0
aut,1893,4546.0
aut,1894,4771.0
aut,1895,4860.0
aut,1896,4894.0
aut,1897,4958.0
aut,1898,5196.0
aut,1899,5264.0
aut,1900,5267.0
aut,1901,5246.0
aut,1902,5407.0
aut,1903,5411.0
aut,1904,5450.0
aut,1905,5709.0
aut,1906,5882.0
aut,1907,6195.0
aut,1908,6174.0
aut,1909,6106.0
aut,1910,6146.0
aut,1911,6286.0
aut,1912,6547.0
aut,1913,6473.0
aut,1914,5372.0
aut,1915,4956.0
aut,1916,4908.0
aut,1917,4831.0
aut,1918,4772.0
aut,1919,4220.0
aut,1920,4506.0
aut,1921,4950.0
aut,1922,5375.0
aut,1923,5309.0
aut,1924,5908.0
aut,1925,6289.0
aut,1926,6375.0
aut,1927,6548.0
aut,1928,6832.0
aut,1929,6909.0
aut,1930,6698.0
aut,1931,6141.0
aut,1932,5491.0
aut,1933,5292.0
aut,1934,5327.0
aut,1935,5430.0
aut,1936,5594.0
aut,1937,5895.0
aut,1938,6649.0
aut,1939,7651.0
aut,1940,7396.0
aut,1941,7878.0
aut,1942,7440.0
aut,1943,7593.0
aut,1944,7110.0
aut,1945,3221.0
aut,1946,3655.0
aut,1947,4047.0
aut,1948,5164.0
aut,1949,6152.0
aut,1950,6923.0
aut,1951,7396.0
aut,1952,7411.0
aut,1953,7728.0
aut,1954,8508.0
aut,1955,9439.0
aut,1956,10080.0
aut,1957,10680.0
aut,1958,11030.0
aut,1959,11300.0
